potencia_PV
0.25
0.05
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.37
0.7
1.07
1.45
1.86
2.12
2.63
0
3.37
3.71
4.05
4.35
4.64
4.91
5.18
5.37
5.55
5.7
5.84
5.94
6.01
6.05
6.06
6.03
5.98
5.91
5.8
5.66
5.5
5.3
5.09
4.84
4.56
4.26
3.95
3.62
3.25
2.88
2.51
2.09
0.47
1.29
0.89
0.56
0.27
0.06
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.35
0.69
1.03
1.44
1.84
2.22
2.62
2.98
3.35
3.68
3.97
4.31
4.61
4.86
5.13
5.34
5.5
5.65
5.79
5.89
5.93
5.97
5.98
5.97
5.88
5.84
5.77
5.58
5.41
5.22
0
4.81
4.48
4.22
3.92
3.58
3.22
2.87
2.51
2.12
1.72
1.35
0.93
0.59
0.27
0.06
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.09
0.36
0.68
1.04
1.42
1.8
2.19
2.59
2.91
3.32
3.68
0
4.31
4.58
4.85
5.1
5.29
5.48
5.64
5.77
5.87
5.94
5.98
0
5.96
5.91
5.82
5.71
5.56
5.4
5.22
0
4.77
4.5
4.19
3.87
3.51
3.15
2.8
2.41
2.01
1.64
1.24
0.86
0.54
0.24
0.05
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.04
0.11
0.24
0.37
0.55
0.76
1.18
1.22
1.71
2.95
2.13
2.76
1.53
3.09
2.74
5.5
3.91
5.65
5.7
2.95
6.07
5.82
4.03
5.28
4.67
3.6
5.57
0
5.89
5.57
5.43
5.05
4.72
4.68
4.13
3.77
3.41
3.05
2.68
2.33
1.89
1.45
1.14
0.77
0.46
0.19
0.06
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0.16
0.29
0.58
0.52
0.28
0.23
0.3
0.37
0.35
0.36
0.34
0.42
0.83
0.78
1.49
1.4
3.27
4.31
2.98
3.07
5.13
5.28
3.62
4.68
5.42
5.15
5.1
4.48
4.74
4.41
4.06
2.3
2.04
1.81
0.97
2.44
2.27
2.11
1.1
0.85
0.89
0.46
0.35
0.14
0.01
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.1
0.27
0.39
0.29
0.65
0.82
1.23
0.82
0.72
1.41
1.61
3.97
2.56
3.94
5.59
5.09
5.35
5.42
5.69
5.85
5.95
6.02
6.08
6.09
6.08
5.89
5.87
5.76
5.66
5.52
5.04
0
4.81
4.63
4.31
3.98
3.63
3.25
2.89
2.45
2.13
1.72
1.33
0.92
0.57
0.27
0.06
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.1
0.22
0.75
1.15
1.57
1.79
2.37
2.75
3.14
3.54
3.88
4.24
4.57
4.85
5.15
5.43
5.65
5.83
5.99
6.13
6.23
6.32
6.28
6.29
6.21
6.13
0
5.4
5.75
5.53
5.36
5.12
4.82
4.51
4.25
3.94
3.59
3.2
2.85
2.47
2.09
1.7
1.34
0.97
0.61
0.31
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.09
0.25
0.69
1.18
0.62
1.74
1.22
2.83
1.85
1.76
2.81
1.54
1.74
2.68
2.32
3.98
4.55
2.78
2.11
2.48
2.12
3.33
3.01
5.68
6.13
2.79
5.69
2.52
5.54
3.84
3.51
4.52
3.92
2.15
3.77
3.55
3.56
2.98
2.7
2.03
1.79
1.36
1.13
0.81
0.47
0.21
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.15
0.33
0.51
0.69
1.46
1.51
2.07
2.74
3.19
3.15
3.26
3.14
4.46
4.4
4.63
4.45
3.96
4.94
5.37
5.5
5.58
5.62
5.68
6.2
5.21
6.05
5.88
5.15
4.6
3.64
4.69
4.89
3.15
3.24
2.68
2.21
2.65
2.8
2.44
2.11
1.66
1.39
1.05
0.55
0.45
0.21
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.13
0.29
0.49
0.81
1.18
1.54
1.87
2.24
2.59
2.99
3.13
3.52
3.84
4.1
2.48
2.29
2.45
5.28
2.54
2.98
5.69
2.74
4.89
4.74
4.06
5.48
5.61
5.35
5.22
5.12
4.79
4.65
4.54
2.48
3.52
2.32
2.26
1.35
1.39
2.31
1.55
1.25
0.83
0.84
0.58
0.25
0.03
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.24
0.49
0.71
0.98
1.45
0.69
2.03
1.92
1.58
2.95
2.66
2.91
2.01
1.25
0.81
0.56
0.03
0.03
0.08
0.03
0.07
0.12
0.22
0.2
0.5
1.19
0.75
0.52
0.72
0.85
0.33
1.25
1.03
2.12
1.55
0.78
0.75
1.06
1.06
0.69
0.59
0.57
0.46
0.36
0.32
0.17
0.03
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.16
0.67
1.03
1.64
1.86
1.98
1.78
2.93
3.28
3.16
2.69
4.08
4.47
5.29
5.3
5.86
6.13
6.28
5.67
5.28
6.01
6.76
6.7
6.71
6.76
6.7
6.59
0
6.12
6.04
5.53
5.6
5.31
5.04
4.7
4.38
4.04
3.66
3.27
2.87
2.46
2.04
1.62
1.21
0.79
0.43
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.31
0.68
0.97
1.48
1.69
2.31
2.71
3.12
3.53
3.88
4.24
4.58
4.89
5.19
5.46
5.7
5.91
6.09
6.25
6.36
6.48
6.51
6.54
6.57
6.56
6.48
6.39
6.27
6.15
5.96
5.77
5.53
5.27
4.98
4.68
4.34
3.96
3.53
3.2
2.8
2.41
0
1.58
1.17
0.77
0.41
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.36
0.71
1.09
1.53
1.88
2.37
2.74
3.18
3.57
3.95
4.3
4.63
4.93
5.22
5.48
5.73
5.93
6.09
6.25
6.38
6.48
6.55
6.6
6.61
6.59
6.52
6.44
6.31
6.15
5.99
5.78
5.55
5.27
4.98
4.68
4.35
3.98
3.6
3.22
2.82
2.42
2.01
1.6
0.65
0.41
0.42
0.09
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.23
0.37
1.34
1.74
2.11
2.57
1.41
3.34
3.67
4.11
4.57
3.21
4.96
5.2
5.45
5.68
5.88
6.07
6.2
6.33
6.41
6.49
6.54
6.53
6.48
6.45
6.31
6.22
6.09
5.89
5.66
5.42
5.18
4.92
4.59
4.27
3.9
3.53
3.15
2.76
2.36
1.96
1.55
1.14
0.74
0.39
0.08
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.44
0.79
0.75
1.5
2.14
0.62
2.72
3.12
3.48
3.85
4.17
4.51
4.81
5.07
5.33
5.57
5.77
5.97
6.09
6.24
6.33
6.39
6.43
6.44
6.05
6.41
6.12
5.33
5.41
5.37
5.89
5.18
4.38
5.43
3.9
4.74
3.36
1.79
1.87
2.56
1.73
0.98
0.73
0.63
0.42
0.24
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.01
0.05
0.07
0.24
0.19
0.4
0.31
0.57
1.27
1.46
1.96
0.9
0.84
1.72
5.29
5.99
5.86
5.59
5.19
5.46
5.02
6.18
6.12
6.18
6.19
6.17
6.12
6.01
5.92
5.79
5.62
5.43
5.22
4.93
4.7
4.35
4.06
3.69
3.3
2.91
2.57
1.16
1.72
1.55
0.51
0.66
0.35
0.1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.09
0.38
0.7
1.08
1.48
1.87
2.26
2.66
3.05
3.44
3.82
4.16
4.51
4.79
5.07
5.33
5.54
5.75
5.93
6.08
6.21
6.32
6.37
6.4
6.41
6.38
6.32
6.24
6.13
5.97
5.8
5.62
5.39
5.15
4.89
4.6
4.26
3.91
3.53
3.08
2.7
2.31
1.9
1.48
1.07
0.71
0.38
0.09
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.09
0.39
0.73
1.12
1.38
1.94
2.32
2.74
3.15
3.54
3.94
4.29
4.62
4.92
5.2
5.46
5.69
5.9
6.09
6.23
6.36
6.45
6.51
6.55
6.55
6.52
6.47
6.38
6.28
6.14
5.96
5.78
5.55
5.39
0
4.65
4.33
3.94
3.57
3.17
2.78
2.4
2.01
1.61
1.18
0.78
0.43
0.08
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.1
0.46
0.77
1.22
1.5
2.06
2.42
2.86
3.27
3.68
4.09
4.45
4.8
5.1
5.37
5.63
5.87
6.09
6.26
6.42
6.54
6.64
6.7
6.74
6.77
6.74
6.72
6.65
6.53
6.34
6.1
5.9
5.66
5.38
5.12
4.8
4.5
4.16
3.76
3.38
2.97
2.56
2.16
1.68
1.22
0.84
0.46
0.08
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.11
0.47
0.76
1.23
1.66
2.06
2.45
2.83
3.23
3.61
0
4.36
4.68
4.97
5.25
5.54
5.8
6.01
6.17
6.32
6.45
6.52
6.56
6.6
6.59
6.58
6.52
6.43
6.31
6.17
0
5.81
5.59
5.32
5.06
4.74
4.4
4.03
3.66
3.26
2.85
2.44
2.03
1.58
1.15
0.78
0.41
0.09
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.14
0.4
0.67
1.06
1.48
1.87
2.26
2.65
3.05
3.39
3.79
4.15
4.46
4.8
5.07
5.3
5.53
5.74
5.91
6.06
6.25
6.37
6.34
6.35
6.19
6.08
5.51
6.07
6.07
5.97
3.94
2.69
2.98
1.7
2.57
4.32
3.82
3.85
1.29
1.03
1.22
1.18
1.03
0.76
0.55
0.38
0.24
0.08
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.2
0.4
0.74
1.07
1.34
1.87
1.96
2.21
2.4
2.87
3.84
3.6
3.41
4.08
5.1
5.15
5.22
5.6
5.81
5.38
5.79
6.05
6.09
6.16
6.18
5.98
6.29
6.11
5.83
5.69
5.1
4.97
4.91
3.96
4.36
3.71
3.48
3.06
2.99
2.9
2.55
2.09
1.74
1.08
1.06
0.78
0.28
0.13
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.15
0.48
0.76
1.17
1.55
1.93
2.31
2.71
3.09
3.56
4.07
3.71
4.61
4.92
5.05
5.39
5.63
5.8
5.98
6.11
6.22
6.28
6.36
6.37
6.37
6.33
6.26
5.55
6.33
6.37
5.77
5.5
5.27
5.03
4.74
4.42
4.11
3.74
3.39
2.99
2.6
2.24
1.85
1.46
0.96
0.71
0.38
0.1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.12
0.25
0.31
0.36
0.68
0.59
0.51
0.88
1.11
1.52
1.87
2.13
2.46
2.39
4.1
4.49
4.95
1.93
1.72
4.77
4.69
3.76
2.31
0.85
0.56
0.49
0.39
0.78
0.95
0.69
0.4
0.24
0.17
0.23
0.33
0.35
1.03
0.9
0.88
0.14
0.3
0.57
0.28
0.32
0.43
0.25
0.17
0.04
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.12
0.34
0.52
0.61
1.09
2.05
2.4
3.36
2.05
2.87
2.87
2.37
3.58
2.73
3.77
4.1
4.13
2.86
3.09
3.52
5.15
4.89
6.29
7.16
7.5
7.13
6.78
6.84
7.53
5.27
1.75
3.11
5.84
2.51
2.12
2.07
2.07
2.5
3.32
2.52
3.15
2.07
0.81
0.75
0.64
0.83
0.25
0.13
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.13
0.25
0.38
0.61
1.18
0.72
2.33
1.95
2.92
2.13
2.31
4.27
3.17
2.37
2.14
2.01
1.57
1.46
1.88
1.94
1.35
1.34
1.93
1.46
1.85
2.27
2.48
1.99
2.55
2.04
3.86
3.67
4.52
2.28
2.6
3.57
4.11
2.57
2.89
3.78
3.03
3.03
2.14
1.68
1.23
0.82
0.48
0.12
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.29
0.63
1.04
1.46
1.87
2.26
2.61
1.31
1.77
4.15
3.44
3.7
2.87
5.36
5.82
3.52
2.01
1.85
2.57
7.19
6.34
7.66
1.65
3.05
4.65
3.67
1.62
3.19
5.96
7.34
6.9
2.47
7.22
4.28
2.55
1.66
5.97
1.82
4.87
1.39
2.11
3.13
2.18
1.75
1.32
0.9
0.54
0.1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.43
0.77
1.15
1.46
1.18
1.63
3.03
3.14
3.52
3.91
4.27
4.62
4.97
5.27
5.56
5.82
6.07
6.27
6.46
6.6
6.72
6.82
6.88
6.91
6.91
6.89
6.81
6.69
6.55
6.37
6.24
5.99
5.75
5.48
5.19
4.89
4.55
4.16
3.79
3.4
2.98
2.59
2.18
1.75
1.29
0.9
0.53
0.1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.32
0.6
1.04
1.47
1.88
2.28
2.66
3.04
3.43
3.81
4.16
4.51
4.83
5.12
5.43
5.68
5.94
6.4
6.39
7.06
7.69
5.6
5.87
4.2
4.93
6.64
6.67
6.63
2.46
6.3
6.1
6.89
5.71
2.74
2.56
4.77
4.39
4.01
3.62
3.19
2.78
2.39
0
1.59
1.19
0.79
0.47
0.12
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.34
0.68
1.06
1.46
1.86
2.28
2.67
3.06
3.46
3.84
4.22
4.56
4.9
5.19
5.47
5.73
5.94
6.15
6.31
6.45
6.55
6.61
6.67
6.72
6.68
6.65
6.59
6.5
6.4
6.25
6.05
5.86
5.61
5.35
5.05
4.74
4.38
4.02
3.65
3.25
2.83
2.44
2.04
1.65
1.24
0.85
0.49
0.12
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.36
0.69
1.07
1.48
1.86
2.29
2.69
3.09
3.47
3.85
4.21
4.56
4.88
5.17
5.44
5.69
5.92
6.09
6.26
6.37
6.48
6.58
6.61
6.64
6.54
6.53
6.53
6.44
6.41
6.17
5.98
5.77
5.54
5.27
4.98
4.68
4.35
0
3.64
3.24
2.83
2.47
2.06
1.39
1.29
0.84
0.45
0.13
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.03
0.07
0.11
0.29
1.36
1.79
2.16
0.91
0.67
3.56
4.02
4.33
4.83
1.18
0.82
0.77
0.71
0.87
3.36
5.3
3.43
6.03
7.1
7.3
7.11
7.88
2.98
3.22
0.97
0.53
1.05
1.02
0.56
0.28
0.67
1.68
1.77
0.83
1.3
1.15
1.91
1.36
1.26
0.77
0.55
0.45
0.4
0.3
0.12
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.1
0.22
0.61
0.91
1.38
1.78
2.31
2.42
2.49
2.86
3.36
3.5
4.3
4.19
4.86
5.19
5.41
5.22
5.61
6.11
6.36
0
3.27
6.21
6.52
6.56
6.44
6.45
6.34
6.36
6.45
5.83
5.78
5.41
5.42
5.15
4.62
4.28
3.93
3.52
3.14
2.81
1.1
1.14
0.69
1.32
0.5
0.26
0.22
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.03
0.07
0.1
0.06
0.1
0.15
0.14
0.14
0.39
0.97
1.61
2.23
2.57
0
1.99
1.2
0.72
0.34
0.27
0.54
1.98
0.8
1.14
1.14
0.62
1.5
0.74
0.54
0.67
1.59
0
3.07
3.32
2.36
2.69
2.21
2.08
1.67
4.98
1.74
3.24
1.14
1.38
1.55
1.63
0.83
0.45
0.28
0.14
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.02
0.04
0.15
0.05
0.07
0.12
0.33
0.48
0.51
0.73
0.59
0.56
0.45
0.53
0.5
0.46
0.42
0.49
0.62
0.93
1.21
1.31
1.04
1.03
1.6
1.8
2.17
2.01
1.96
3.31
3.06
1.95
1.24
5.78
2.69
5.35
2.88
2.52
2.01
1.59
0.98
1.21
0.94
0.5
0.63
0.31
0.13
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.13
0.22
0.23
0.29
0.45
0.79
1.44
1.16
1.01
1.14
1.39
1.53
1.94
2.78
1.92
5.13
4.19
4.47
6.46
4.25
4.65
5.46
5.57
6.18
6.33
5.77
6.52
6.41
6.05
6.25
6.5
5.67
3.23
5.97
4.06
4.97
4.57
4.22
3.74
3.46
3.14
2.71
2.24
1.98
1.62
1.13
0.61
0.33
0.13
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.14
0.34
0.64
0.84
1.32
1.8
1.86
2.28
2.66
3.27
3.68
4.11
4.41
4.94
4.1
4.95
5.2
5.91
6.06
6.38
5.85
7.3
6.85
6.61
6.57
4.68
6.83
6.77
6.57
6.36
6.2
6.31
2.74
5.89
5.18
4.97
4.6
4.26
3.6
3.66
3.15
2.03
1.15
2.07
1.68
1.13
0.54
0.23
0.13
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.14
0.27
0.5
1.05
1.36
1.77
2.36
2.68
2.27
1.6
1.82
2.17
2.53
3.29
3.03
4.64
5.56
5.07
3.79
4.32
3.71
3.98
5.97
6.02
5.68
4.4
4.5
3.97
2.72
2.54
2.09
1.85
1.59
1.49
1.62
2.23
2.42
1.89
1.63
1.81
3.54
3.31
1.92
1.11
0.73
0.71
0.43
0.22
0.1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07
0.2
0.48
0.72
0.83
1.02
1.09
0.97
1.38
1.37
0
4.21
3.5
4.59
4.12
3.48
5.88
5.45
5.83
5.78
5.69
5.93
6.02
6.08
6.08
6.09
6.13
6.04
5.93
5.79
5.5
5.57
4.82
4.58
4.69
4.46
4.15
2.91
2.6
1.84
1.24
0.98
0.69
0.51
0.32
0.21
0.22
0.16
0.12
0.03
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.06
0.24
0.42
0.39
0.81
0.99
2.15
2.75
2.91
1.2
1.83
3.91
4.31
4.47
4.86
5.06
5.36
5.68
4.8
5.57
6.07
6.2
6.3
6.32
6.3
6.33
6.72
6.62
6.54
6.35
2.21
2.17
5.94
1.2
1.97
4.8
4.34
3.64
3.63
3.62
2.84
2.4
1.13
0.7
1.65
0
0.35
0.22
0.1
0.02
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
